prefix_bits,prefix_hex,vendor,registry
24,047863,"Shanghai MXCHIP Information Technology Co., Ltd.",MA-L
24,047970,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,047975,"Honor Device Co., Ltd.",MA-L
24,0479B7,Texas Instruments,MA-L
24,0479FD,Ciena Corporation,MA-L
24,047A0B,"Beijing Xiaomi Electronics Co., Ltd.",MA-L
24,047AAE,"Huawei Device Co., Ltd.",MA-L
24,047BCB,"Universal Global Scientific Industrial., Ltd",MA-L
24,047C16,"Micro-Star INTL CO., LTD.",MA-L
24,047D50,Shenzhen Kang Ying Technology Co.Ltd.,MA-L
24,047D7B,Quanta Computer Inc.,MA-L
24,047E23,China Mobile IOT Company Limited,MA-L
24,047E4A,"moobox CO., Ltd.",MA-L
24,047F0E,"Barrot Technology Co.,LTD",MA-L
24,04801A,"Huawei Device Co., Ltd.",MA-L
24,0480A7,ShenZhen TianGang Micro Technology CO.LTD,MA-L
24,04819B,SKY UK LIMITED,MA-L
24,0481AE,Clack Corporation,MA-L
24,048308,Espressif Inc.,MA-L
24,04848A,7INOVA TECHNOLOGY LIMITED,MA-L
24,048680,"Quectel Wireless Solutions Co.,Ltd.",MA-L
24,048727,Silicon Laboratories,MA-L
24,04885F,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04888C,Eifelwerk Butler Systeme GmbH,MA-L
24,0488E2,Beats Electronics LLC,MA-L
24,048A15,Avaya Inc,MA-L
24,048AE1,"FLEXTRONICS MANUFACTURING(ZHUHAI)CO.,LTD.",MA-L
24,048B42,Skspruce Technologies,MA-L
24,048C03,"ThinPAD Technology (Shenzhen)CO.,LTD",MA-L
24,048C16,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,048C9A,"Huawei Device Co., Ltd.",MA-L
24,048D38,"Netis Technology Co., Ltd.",MA-L
24,048F00,"Rong-Paisa Electronics Co., Ltd.",MA-L
24,049081,"Pensando Systems, Inc.",MA-L
24,0490C0,Forvia,MA-L
24,049162,Microchip Technology Inc.,MA-L
24,049226,ASUSTek COMPUTER INC.,MA-L
24,0492EE,iway AG,MA-L
24,04946B,TECNO MOBILE LIMITED,MA-L
24,0494A1,CATCH THE WIND INC,MA-L
24,0494E9,"FAXedge Technologies, LLC",MA-L
24,049573,zte corporation,MA-L
24,0495E6,"Tenda Technology Co.,Ltd.Dongguan branch",MA-L
24,049645,"WUXI SKY CHIP INTERCONNECTION TECHNOLOGY CO.,LTD.",MA-L
24,049790,Lartech telecom LLC,MA-L
24,04981C,"Ningbo Zhixiang Technology Co., Ltd",MA-L
24,0498F3,"ALPSALPINE CO,.LTD",MA-L
24,0499B9,"Apple, Inc.",MA-L
24,0499BB,"Apple, Inc.",MA-L
24,0499E6,"Shenzhen Yoostar Technology Co., Ltd",MA-L
24,049B9C,"Eadingcore Intelligent Technology Co., Ltd.",MA-L
24,049C62,BMT Medical Technology s.r.o.,MA-L
24,049D05,"Apple, Inc.",MA-L
24,049DFE,Hivesystem,MA-L
24,049F06,"Smobile Co., Ltd.",MA-L
24,049F15,Humane,MA-L
24,049F81,NETSCOUT SYSTEMS INC,MA-L
24,049FCA,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04A151,NETGEAR,MA-L
24,04A16F,IEEE Registration Authority,MA-L
24,04A222,Arcadyan Corporation,MA-L
24,04A2F3,"Fiberhome Telecommunication Technologies Co.,LTD",MA-L
24,04A316,Texas Instruments,MA-L
24,04A3F3,Emicon,MA-L
24,04A526,Nokia,MA-L
24,04A6C8,Intel Corporate,MA-L
24,04A741,"Cisco Systems, Inc",MA-L
24,04A81C,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04A82A,Nokia Corporation,MA-L
24,04A85A,"SZ DJI TECHNOLOGY CO.,LTD",MA-L
24,04A924,"Mist Systems, Inc.",MA-L
24,04A959,"New H3C Technologies Co., Ltd",MA-L
24,04AAE1,"BEIJING MICROVISION TECHNOLOGY CO.,LTD",MA-L
24,04AB08,"Shenzhen Skyworth Digital Technology CO., Ltd",MA-L
24,04AB18,"ELECOM CO.,LTD.",MA-L
24,04AB6A,"Chun-il Co.,Ltd.",MA-L
24,04AC44,Holtek Semiconductor Inc.,MA-L
24,04AE47,"Beijing Xiaomi Mobile Software Co., Ltd",MA-L
24,04AEC7,Marquardt,MA-L
24,04B066,Private,MA-L
24,04B0E7,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04B167,Xiaomi Communications Co Ltd,MA-L
24,04B1A1,"Samsung Electronics Co.,Ltd",MA-L
24,04B247,Espressif Inc.,MA-L
24,04B3B6,Seamap (UK) Ltd,MA-L
24,04B3C9,WNC Corporation,MA-L
24,04B429,"Samsung Electronics Co.,Ltd",MA-L
24,04B466,"BSP Co., Ltd.",MA-L
24,04B4FE,AVM Audiovisuelles Marketing und Computersysteme GmbH,MA-L
24,04B5B2,"Apple, Inc.",MA-L
24,04B5C1,ITEL MOBILE LIMITED,MA-L
24,04B648,ZENNER,MA-L
24,04B6BE,CIG SHANGHAI CO LTD,MA-L
24,04B86A,SKY UK LIMITED,MA-L
24,04B97D,"AiVIS Co., Itd.",MA-L
24,04B9E3,"Samsung Electronics Co.,Ltd",MA-L
24,04BA1C,"Huawei Device Co., Ltd.",MA-L
24,04BA36,Li Seng Technology Ltd,MA-L
24,04BA8D,"Samsung Electronics Co.,Ltd",MA-L
24,04BAD6,D-Link Corporation,MA-L
24,04BBF9,Pavilion Data Systems Inc,MA-L
24,04BC6D,"Apple, Inc.",MA-L
24,04BC87,"Shenzhen JustLink Technology Co., LTD",MA-L
24,04BC9F,Calix Inc.,MA-L
24,04BD70,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04BD88,Hewlett Packard Enterprise,MA-L
24,04BD97,"Cisco Systems, Inc",MA-L
24,04BDBF,"Samsung Electronics Co.,Ltd",MA-L
24,04BE58,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04BF1B,Dell Inc.,MA-L
24,04BF6D,Zyxel Communications Corporation,MA-L
24,04BFA8,ISB Corporation,MA-L
24,04BFD5,"Apple, Inc.",MA-L
24,04C05B,Tigo Energy,MA-L
24,04C06F,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04C09C,Tellabs Inc.,MA-L
24,04C103,"Clover Network, Inc.",MA-L
24,04C1B9,"Fiberhome Telecommunication Technologies Co.,LTD",MA-L
24,04C1D8,"Huawei Device Co., Ltd.",MA-L
24,04C23E,HTC Corporation,MA-L
24,04C241,Nokia,MA-L
24,04C29B,"Aura Home, Inc.",MA-L
24,04C3E6,IEEE Registration Authority,MA-L
24,04C461,"Murata Manufacturing Co., Ltd.",MA-L
24,04C5A4,"Cisco Systems, Inc",MA-L
24,04C5CD,"Mellanox Technologies, Inc.",MA-L
24,04C807,Xiaomi Communications Co Ltd,MA-L
24,04C845,TP-Link Systems Inc.,MA-L
24,04C880,Samtec Inc,MA-L
24,04C8B0,"Google, Inc.",MA-L
24,04C98B,IEEE Registration Authority,MA-L
24,04C991,Phistek INC.,MA-L
24,04C9D9,Dish Technologies Corp,MA-L
24,04C9DE,"Qingdao HaierTechnology Co.,Ltd",MA-L
24,04CA8D,Enfabrica,MA-L
24,04CAED,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04CB01,"Samsung Electronics Co.,Ltd",MA-L
24,04CB1D,Traka plc,MA-L
24,04CB88,"Shenzhen Jingxun Software Telecommunication Technology Co.,Ltd",MA-L
24,04CCBC,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04CD15,Silicon Laboratories,MA-L
24,04CDC0,"Mist Systems, Inc.",MA-L
24,04CE09,"Shenzhen Skyworth Digital Technology CO., Ltd",MA-L
24,04CE14,Wilocity LTD.,MA-L
24,04CE7E,NXP France Semiconductors France,MA-L
24,04CF25,"MANYCOLORS, INC.",MA-L
24,04CF4B,Intel Corporate,MA-L
24,04CF8C,"XIAOMI Electronics,CO.,LTD",MA-L
24,04D13A,Xiaomi Communications Co Ltd,MA-L
24,04D168,"Sunplus Technology Co., Ltd.",MA-L
24,04D16E,IEEE Registration Authority,MA-L
24,04D190,"Kaon Group Co., Ltd.",MA-L
24,04D320,ITEL MOBILE LIMITED,MA-L
24,04D395,"Motorola Mobility LLC, a Lenovo Company",MA-L
24,04D3B0,Intel Corporate,MA-L
24,04D3B5,"Huawei Device Co., Ltd.",MA-L
24,04D3CF,"Apple, Inc.",MA-L
24,04D437,ZNV,MA-L
24,04D442,"GUANGDONG GENIUS TECHNOLOGY CO., LTD.",MA-L
24,04D4C4,ASUSTek COMPUTER INC.,MA-L
24,04D590,"Fortinet, Inc.",MA-L
24,04D60E,"FUNAI ELECTRIC CO., LTD.",MA-L
24,04D688,CIG SHANGHAI CO LTD,MA-L
24,04D6AA,SAMSUNG ELECTRO-MECHANICS(THAILAND),MA-L
24,04D6F4,"GD Midea Air-Conditioning Equipment Co.,Ltd.",MA-L
24,04D783,"Y&H E&C Co.,LTD.",MA-L
24,04D7A5,"New H3C Technologies Co., Ltd",MA-L
24,04D921,Occuspace,MA-L
24,04D9C8,"Hon Hai Precision Industry Co., Ltd.",MA-L
24,04D9F5,ASUSTek COMPUTER INC.,MA-L
24,04DA28,"Chongqing Zhouhai Intelligent Technology Co., Ltd",MA-L
24,04DAD2,"Cisco Systems, Inc",MA-L
24,04DB56,"Apple, Inc.",MA-L
24,04DB8A,Suntech International Ltd.,MA-L
24,04DBD9,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",MA-L
24,04DD4C,Velocytech,MA-L
24,04DEDB,Rockport Networks Inc,MA-L
24,04DEF2,Shenzhen ECOM Technology Co. Ltd,MA-L
24,04DF69,Car Connectivity Consortium,MA-L
24,04E0B0,"Shenzhen YOUHUA Technology Co., Ltd",MA-L
24,04E0C4,TRIUMPH-ADLER AG,MA-L
24,04E1C8,IMS Soluções em Energia Ltda.,MA-L
24,04E229,"Qingdao Haier Technology Co.,Ltd",MA-L
24,04E2F8,AEP Ticketing solutions srl,MA-L
24,04E31A,Sagemcom Broadband SAS,MA-L
24,04E387,"Cisco Systems, Inc",MA-L
24,04E3C8,"FUJIAN STAR-NET COMMUNICATION CO.,LTD",MA-L
24,04E3E5,Silicon Laboratories,MA-L
24,04E451,Texas Instruments,MA-L
24,04E4B6,"Samsung Electronics Co.,Ltd",MA-L
24,04E536,"Apple, Inc.",MA-L
24,04E548,Cohda Wireless Pty Ltd,MA-L
24,04E56E,"THUB Co., ltd.",MA-L
24,04E598,Xiaomi Communications Co Ltd,MA-L
24,04E662,Acroname Inc.,MA-L
24,04E676,"AMPAK Technology, Inc.",MA-L
24,04E69E,"ZHONGGUANCUN XINHAIZEYOU TECHNOLOGY CO.,LTD",MA-L
24,04E77E,We Corporation Inc.,MA-L
24,04E795,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04E892,"SHENNAN CIRCUITS CO.,LTD",MA-L
24,04E8B9,Intel Corporate,MA-L
24,04E9E5,"PJRC.COM, LLC",MA-L
24,04EA56,Intel Corporate,MA-L
24,04EB40,"Cisco Systems, Inc",MA-L
24,04ECBB,"Fiberhome Telecommunication Technologies Co.,LTD",MA-L
24,04ECD8,Intel Corporate,MA-L
24,04ED33,Intel Corporate,MA-L
24,04ED62,Daikin Europe NV,MA-L
24,04EE03,Texas Instruments,MA-L
24,04EE91,x-fabric GmbH,MA-L
24,04EECD,"Hangzhou Hikvision Digital Technology Co.,Ltd.",MA-L
24,04EEE8,IEEE Registration Authority,MA-L
24,04EEEE,"Laplace System Co., Ltd.",MA-L
24,04F021,Compex Systems Pte Ltd,MA-L
24,04F03E,"Huawei Device Co., Ltd.",MA-L
24,04F0E4,"ShenZhen Hosecom Electronic Technology Co.,LTD",MA-L
24,04F0EE,Intel Corporate,MA-L
24,04F128,HMD Global Oy,MA-L
24,04F13E,"Apple, Inc.",MA-L
24,04F169,"Huawei Device Co., Ltd.",MA-L
24,04F17D,Tarana Wireless,MA-L
24,04F352,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04F41C,Routerboard.com,MA-L
24,04F4BC,Xena Networks,MA-L
24,04F4D8,"Hui Zhou Gaoshengda Technology Co.,LTD",MA-L
24,04F5F4,Proxim Wireless,MA-L
24,04F778,Sony Interactive Entertainment Inc.,MA-L
24,04F7E4,"Apple, Inc.",MA-L
24,04F8C2,"Flaircomm Microelectronics, Inc.",MA-L
24,04F8F8,Edgecore Networks Corporation,MA-L
24,04F938,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04F993,Infinix mobility limited,MA-L
24,04F9D9,"Speaker Electronic(Jiashan) Co.,Ltd",MA-L
24,04F9F8,"TP-LINK TECHNOLOGIES CO.,LTD.",MA-L
24,04FA3F,OptiCore Inc.,MA-L
24,04FA83,"Qingdao Haier Technology Co.,Ltd",MA-L
24,04FDE8,Technoalpin,MA-L
24,04FE31,"Samsung Electronics Co.,Ltd",MA-L
24,04FE7F,"Cisco Systems, Inc",MA-L
24,04FE8D,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,04FEA1,"Fihonest communication co.,Ltd",MA-L
24,04FF08,"Huawei Device Co., Ltd.",MA-L
24,04FF51,NOVAMEDIA INNOVISION SP. Z O.O.,MA-L
24,080001,COMPUTERVISION CORPORATION,MA-L
24,080002,BRIDGE COMMUNICATIONS INC.,MA-L
24,080003,ADVANCED COMPUTER COMM.,MA-L
24,080004,CROMEMCO INCORPORATED,MA-L
24,080005,SYMBOLICS INC.,MA-L
24,080006,SIEMENS AG,MA-L
24,080007,"Apple, Inc.",MA-L
24,080008,BOLT BERANEK AND NEWMAN INC.,MA-L
24,080009,Hewlett Packard,MA-L
24,08000A,NESTAR SYSTEMS INCORPORATED,MA-L
24,08000B,UNISYS CORPORATION,MA-L
24,08000C,MIKLYN DEVELOPMENT CO.,MA-L
24,08000D,"International Computers, Ltd",MA-L
24,08000E,NCR CORPORATION,MA-L
24,08000F,MITEL CORPORATION,MA-L
24,080011,TEKTRONIX INC.,MA-L
24,080012,BELL ATLANTIC INTEGRATED SYST.,MA-L
24,080013,Exxon,MA-L
24,080014,EXCELAN,MA-L
24,080015,STC BUSINESS SYSTEMS,MA-L
24,080016,BARRISTER INFO SYS CORP,MA-L
24,080017,NATIONAL SEMICONDUCTOR,MA-L
24,080018,PIRELLI FOCOM NETWORKS,MA-L
24,080019,GENERAL ELECTRIC CORPORATION,MA-L
24,08001A,TIARA/ 10NET,MA-L
24,08001B,Dell EMC,MA-L
24,08001C,KDD-KOKUSAI DEBNSIN DENWA CO.,MA-L
24,08001D,ABLE COMMUNICATIONS INC.,MA-L
24,08001E,APOLLO COMPUTER INC.,MA-L
24,08001F,SHARP CORPORATION,MA-L
24,080020,Oracle Corporation,MA-L
24,080021,3M COMPANY,MA-L
24,080022,NBI INC.,MA-L
24,080023,"Panasonic Communications Co., Ltd.",MA-L
24,080024,10NET COMMUNICATIONS/DCA,MA-L
24,080025,CONTROL DATA,MA-L
24,080026,NORSK DATA A.S.,MA-L
24,080027,PCS Systemtechnik GmbH,MA-L
24,080028,Texas Instruments,MA-L
24,080029,Megatek Corporation,MA-L
24,08002A,MOSAIC TECHNOLOGIES INC.,MA-L
24,08002B,DIGITAL EQUIPMENT CORPORATION,MA-L
24,08002C,BRITTON LEE INC.,MA-L
24,08002D,LAN-TEC INC.,MA-L
24,08002E,METAPHOR COMPUTER SYSTEMS,MA-L
24,08002F,PRIME COMPUTER INC.,MA-L
24,080030,NETWORK RESEARCH CORPORATION,MA-L
24,080031,LITTLE MACHINES INC.,MA-L
24,080032,TIGAN INCORPORATED,MA-L
24,080033,BAUSCH & LOMB,MA-L
24,080034,FILENET CORPORATION,MA-L
24,080035,MICROFIVE CORPORATION,MA-L
24,080036,INTERGRAPH CORPORATION,MA-L
24,080037,FUJIFILM Business Innovation Corp.,MA-L
24,080038,BULL S.A.S.,MA-L
24,080039,SPIDER SYSTEMS LIMITED,MA-L
24,08003A,ORCATECH INC.,MA-L
24,08003B,TORUS SYSTEMS LIMITED,MA-L
24,08003C,SCHLUMBERGER WELL SERVICES,MA-L
24,08003D,CADNETIX CORPORATIONS,MA-L
24,08003E,CODEX CORPORATION,MA-L
24,08003F,FRED KOSCHARA ENTERPRISES,MA-L
24,080040,FERRANTI COMPUTER SYS. LIMITED,MA-L
24,080041,RACAL-MILGO INFORMATION SYS..,MA-L
24,080042,"MACNICA, Inc.",MA-L
24,080043,PIXEL COMPUTER INC.,MA-L
24,080044,DAVID SYSTEMS INC.,MA-L
24,080045,CONCURRENT COMPUTER CORP.,MA-L
24,080046,Sony Corporation,MA-L
24,080047,SEQUENT COMPUTER SYSTEMS INC.,MA-L
24,080048,EUROTHERM GAUGING SYSTEMS,MA-L
24,080049,UNIVATION,MA-L
24,08004A,BANYAN SYSTEMS INC.,MA-L
24,08004B,Planning Research Corp.,MA-L
24,08004C,HYDRA COMPUTER SYSTEMS INC.,MA-L
24,08004D,CORVUS SYSTEMS INC.,MA-L
24,08004E,3COM EUROPE LTD,MA-L
24,08004F,CYGNET SYSTEMS,MA-L
24,080050,DAISY SYSTEMS CORP.,MA-L
24,080051,ExperData,MA-L
24,080052,INSYSTEC,MA-L
24,080053,MIDDLE EAST TECH. UNIVERSITY,MA-L
24,080055,STANFORD TELECOMM. INC.,MA-L
24,080056,STANFORD LINEAR ACCEL. CENTER,MA-L
24,080057,Evans & Sutherland,MA-L
24,080058,SYSTEMS CONCEPTS,MA-L
24,080059,A/S MYCRON,MA-L
24,08005A,IBM Corp,MA-L
24,08005B,VTA TECHNOLOGIES INC.,MA-L
24,08005C,FOUR PHASE SYSTEMS,MA-L
24,08005D,GOULD INC.,MA-L
24,08005E,COUNTERPOINT COMPUTER INC.,MA-L
24,08005F,SABER TECHNOLOGY CORP.,MA-L
24,080060,INDUSTRIAL NETWORKING INC.,MA-L
24,080061,JAROGATE LTD.,MA-L
24,080062,General Dynamics,MA-L
24,080063,PLESSEY,MA-L
24,080064,Sitasys AG,MA-L
24,080065,GENRAD INC.,MA-L
24,080066,AGFA CORPORATION,MA-L
24,080067,ComDesign,MA-L
24,080068,RIDGE COMPUTERS,MA-L
24,080069,Silicon Graphics,MA-L
24,08006A,AT&T,MA-L
24,08006B,ACCEL TECHNOLOGIES INC.,MA-L
24,08006C,SUNTEK TECHNOLOGY INT'L,MA-L
24,08006D,WHITECHAPEL COMPUTER WORKS,MA-L
24,08006E,MASSCOMP,MA-L
24,08006F,PHILIPS APELDOORN B.V.,MA-L
24,080070,"Mitsubishi Precision Co.,LTd.",MA-L
24,080071,MATRA (DSIE),MA-L
24,080072,XEROX CORP UNIV GRANT PROGRAM,MA-L
24,080073,TECMAR INC.,MA-L
24,080074,CASIO COMPUTER CO. LTD.,MA-L
24,080075,DANSK DATA ELECTRONIK,MA-L
24,080076,PC LAN TECHNOLOGIES,MA-L
24,080077,TSL COMMUNICATIONS LTD.,MA-L
24,080078,ACCELL CORPORATION,MA-L
24,080079,THE DROID WORKS,MA-L
24,08007A,INDATA,MA-L
24,08007B,SANYO ELECTRIC CO. LTD.,MA-L
24,08007C,VITALINK COMMUNICATIONS CORP.,MA-L
24,08007E,AMALGAMATED WIRELESS(AUS) LTD,MA-L
24,08007F,CARNEGIE-MELLON UNIVERSITY,MA-L
24,080080,AES DATA INC.,MA-L
24,080081,ASTECH INC.,MA-L
24,080082,VERITAS SOFTWARE,MA-L
24,080083,Seiko Instruments Inc.,MA-L
24,080084,TOMEN ELECTRONICS CORP.,MA-L
24,080085,ELXSI,MA-L
24,080086,"KONICA MINOLTA HOLDINGS, INC.",MA-L
24,080087,"Xyplex, Inc.",MA-L
24,080088,Brocade Communications Systems LLC,MA-L
24,080089,Kinetics,MA-L
24,08008A,"PerfTech, Inc.",MA-L
24,08008B,PYRAMID TECHNOLOGY CORP.,MA-L
24,08008C,NETWORK RESEARCH CORPORATION,MA-L
24,08008D,XYVISION INC.,MA-L
24,08008E,Tandem Computers,MA-L
24,08008F,CHIPCOM CORPORATION,MA-L
24,080090,SONOMA SYSTEMS,MA-L
24,08010F,"Sichuan Tianyi Comheart Telecom Co.,LTD",MA-L
24,080205,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,08023C,"Samsung Electronics Co.,Ltd",MA-L
24,08028E,NETGEAR,MA-L
24,080299,HC Corporation,MA-L
24,080342,Palo Alto Networks,MA-L
24,080371,KRG CORPORATE,MA-L
24,0804B4,Texas Instruments,MA-L
24,080581,"Roku, Inc.",MA-L
24,0805CD,DongGuang EnMai Electronic Product Co.Ltd.,MA-L
24,0805E2,Juniper Networks,MA-L
24,08085C,Luna Products,MA-L
24,0808C2,"Samsung Electronics Co.,Ltd",MA-L
24,0808EA,AMSC,MA-L
24,0809B6,Masimo Corp,MA-L
24,0809C7,"Zhuhai Unitech Power Technology Co., Ltd.",MA-L
24,080A4E,Planet Bingo® — 3rd Rock Gaming®,MA-L
24,080C0B,SysMik GmbH Dresden,MA-L
24,080CC9,"Mission Technology Group, dba Magma",MA-L
24,080D84,"GECO, Inc.",MA-L
24,080EA8,Velex s.r.l.,MA-L
24,080FE5,"Cisco Systems, Inc",MA-L
24,080FFA,KSP INC.,MA-L
24,081031,Lithiunal Energy,MA-L
24,081086,"NEC Platforms, Ltd.",MA-L
24,081093,"Samsung Electronics Co.,Ltd",MA-L
24,08115E,"Bitel Co., Ltd.",MA-L
24,081196,Intel Corporate,MA-L
24,081287,"Jiangxi Risound Electronics Co.,LTD",MA-L
24,0812A5,Amazon Technologies Inc.,MA-L
24,081443,UNIBRAIN S.A.,MA-L
24,08152F,"Samsung Electronics Co., Ltd. ARTIK",MA-L
24,0815AE,"China Mobile Group Device Co.,Ltd.",MA-L
24,081605,Vodafone Italia S.p.A.,MA-L
24,081651,"SHENZHEN SEA STAR TECHNOLOGY CO.,LTD",MA-L
24,0816D5,GOERTEK INC.,MA-L
24,0816E3,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,081735,"Cisco Systems, Inc",MA-L
24,0817F4,IBM Corp,MA-L
24,081814,Hewlett Packard Enterprise,MA-L
24,08181A,zte corporation,MA-L
24,08184C,"A. S. Thomas, Inc.",MA-L
24,0819A6,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,081A1E,"Shenzhen iComm Semiconductor CO.,LTD",MA-L
24,081AFD,"Huawei Device Co., Ltd.",MA-L
24,081C6E,Xiaomi Communications Co Ltd,MA-L
24,081DC4,Thermo Fisher Scientific Messtechnik GmbH,MA-L
24,081DFB,"Shanghai Mexon Communication Technology Co.,Ltd",MA-L
24,081F3F,WondaLink Inc.,MA-L
24,081F71,"TP-LINK TECHNOLOGIES CO.,LTD.",MA-L
24,081FEB,BinCube,MA-L
24,081FF3,"Cisco Systems, Inc",MA-L
24,0820E7,"Mellanox Technologies, Inc.",MA-L
24,0821EF,"Samsung Electronics Co.,Ltd",MA-L
24,0823B2,"vivo Mobile Communication Co., Ltd.",MA-L
24,0823C6,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,08240B,"Apple, Inc.",MA-L
24,082522,ADVANSEE,MA-L
24,082525,Xiaomi Communications Co Ltd,MA-L
24,082573,"Apple, Inc.",MA-L
24,082697,Zyxel Communications Corporation,MA-L
24,0826AE,IEEE Registration Authority,MA-L
24,082719,APS systems/electronic AG,MA-L
24,08276B,"Huawei Device Co., Ltd.",MA-L
24,0827A8,Arcadyan Corporation,MA-L
24,0827CE,"NAGANO KEIKI CO., LTD.",MA-L
24,0827F0,"Accton Technology Co., Ltd.",MA-L
24,082802,"SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LTD",MA-L
24,082AD0,SRD Innovations Inc.,MA-L
24,082CB0,Network Instruments,MA-L
24,082CB6,"Apple, Inc.",MA-L
24,082CED,Technity Solutions Inc.,MA-L
24,082E36,"Huawei Device Co., Ltd.",MA-L
24,082E5F,Hewlett Packard,MA-L
24,082FE9,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,08306B,Palo Alto Networks,MA-L
24,0830CE,"Fiberhome Telecommunication Technologies Co.,LTD",MA-L
24,08318B,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,0831A4,"Huawei Device Co., Ltd.",MA-L
24,0833ED,ASKEY COMPUTER CORP,MA-L
24,08351B,"Shenzhen Jialihua Electronic Technology Co., Ltd",MA-L
24,083571,CASwell INC.,MA-L
24,08357D,Microsoft Corporation,MA-L
24,0835B2,"CoreEdge Networks Co., Ltd",MA-L
24,0836C9,NETGEAR,MA-L
24,08373D,"Samsung Electronics Co.,Ltd",MA-L
24,08379C,Topaz Co. LTD.,MA-L
24,083869,Hong Kong AMobile Intelligent Corp. Limited Taiwan Branch,MA-L
24,0838A5,Funkwerk plettac electronic GmbH,MA-L
24,0838E6,"Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.",MA-L
24,083A2F,"Guangzhou Juan Intelligent Tech Joint Stock Co.,Ltd",MA-L
24,083A38,"New H3C Technologies Co., Ltd",MA-L
24,083A5C,"Junilab, Inc.",MA-L
24,083A88,"Universal Global Scientific Industrial., Ltd",MA-L
24,083A8D,Espressif Inc.,MA-L
24,083AB8,"Shinoda Plasma Co., Ltd.",MA-L
24,083AF2,Espressif Inc.,MA-L
24,083BC1,"Hangzhou Hikvision Digital Technology Co.,Ltd.",MA-L
24,083BE9,"New H3C Technologies Co., Ltd",MA-L
24,083C03,IEEE Registration Authority,MA-L
24,083D88,"Samsung Electronics Co.,Ltd",MA-L
24,083E0C,Commscope,MA-L
24,083E5D,Sagemcom Broadband SAS,MA-L
24,083E8E,"Hon Hai Precision Ind. Co.,Ltd.",MA-L
24,083F21,"Motorola Mobility LLC, a Lenovo Company",MA-L
24,083F3E,WSH GmbH,MA-L
24,083F76,"Intellian Technologies, Inc.",MA-L
24,083FBC,zte corporation,MA-L
24,084027,Gridstore Inc.,MA-L
24,0840F3,"Tenda Technology Co.,Ltd.Dongguan branch",MA-L
24,084218,Asyril SA,MA-L
24,084296,Mobile Technology Solutions LLC,MA-L
24,084473,zte corporation,MA-L
24,0845D1,"Cisco Systems, Inc",MA-L
24,084656,VEO-LABS,MA-L
24,08468B,"Guangdong NanGuang Photo & Video Systems Co., Ltd",MA-L
24,0846C7,"Fiberhome Telecommunication Technologies Co.,LTD",MA-L
24,08474C,Nokia,MA-L
24,0847D0,"Nokia Shanghai Bell Co., Ltd.",MA-L
24,08482C,"Raycore Taiwan Co., LTD.",MA-L
24,084857,"Suteng Innovation Technology Co., Ltd.",MA-L
24,084ACF,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",MA-L
24,084B44,Robert Bosch Elektronika Kft.,MA-L
24,084E1C,"H2A Systems, LLC",MA-L
24,084EBF,"Sumitomo Electric Industries, Ltd",MA-L
24,084F0A,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,084F66,"Shenzhen Skyworth Digital Technology CO., Ltd",MA-L
24,084FA9,"Cisco Systems, Inc",MA-L
24,084FF9,"Cisco Systems, Inc",MA-L
24,085104,"Huawei Device Co., Ltd.",MA-L
24,085114,"QINGDAO TOPSCOMM COMMUNICATION CO., LTD",MA-L
24,08512E,Orion Diagnostica Oy,MA-L
24,085240,EbV Elektronikbau- und Vertriebs GmbH,MA-L
24,08524E,"Shenzhen Fangcheng Baiyi Technology Co., Ltd.",MA-L
24,085411,"Hangzhou Hikvision Digital Technology Co.,Ltd.",MA-L
24,0854BB,"SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LTD",MA-L
24,085531,Routerboard.com,MA-L
24,08569B,WiZ,MA-L
24,085700,"TP-LINK TECHNOLOGIES CO.,LTD.",MA-L
24,0857FB,Amazon Technologies Inc.,MA-L
